 TIME                    	APP_anual_FF             	L_anual_FF               	H_anual_FF               	C_anual_FF               	DHW_anual_FF             	
  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0000000000000000E+00	  +9.0933793077600594E-04	  +1.4656728444802580E-04	  +3.2827721824174620E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0000000000000000E+00	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +5.3728445903117022E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.0000000000000000E+00	  +8.5920956467964711E-04	  +0.0000000000000000E+00	  +5.5818852642383222E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.0000000000000000E+00	  +9.1261735659539395E-04	  +2.9313456889605159E-04	  +5.3972460611391299E-03	  +0.0000000000000000E+00	  +7.2440933564759729E-03	
  +5.0000000000000000E+00	  +9.4634859359481248E-04	  +1.4656728444802580E-04	  +2.5656529097456771E-03	  +0.0000000000000000E+00	  -3.4988714041701479E-21	
  +6.0000000000000000E+00	  +1.2040177651181539E-03	  +1.6122401289282834E-03	  +4.2143099123470307E-03	  +0.0000000000000000E+00	  +3.1096599417422732E-21	
  +7.0000000000000000E+00	  +9.1589678241478186E-04	  +1.3191055600322321E-03	  +3.9787048218747076E-03	  +0.0000000000000000E+00	  +9.4834397276094236E-04	
  +8.0000000000000000E+00	  +9.0933793077600615E-04	  +1.3191055600322321E-03	  +4.2169559202555823E-03	  +0.0000000000000000E+00	  +3.7940309926026640E-04	
  +9.0000000000000000E+00	  +9.1636527181754941E-04	  +1.1725382755842064E-03	  +3.8094697095407510E-03	  +0.0000000000000000E+00	  -6.0287478251740704E-22	
  +1.0000000000000000E+01	  +1.7737008788861119E-03	  +2.9313456889605146E-03	  +6.8923903098237257E-03	  +0.0000000000000000E+00	  +1.8970888528724176E-04	
  +1.1000000000000000E+01	  +9.9464985102037506E-03	  +2.9313456889605146E-03	  +2.3542690142227827E-03	  +0.0000000000000000E+00	  +1.0892171408637545E-02	
  +1.2000000000000000E+01	  +1.5820887131533063E-03	  +1.1725382755842064E-03	  +1.6423930105546932E-03	  +0.0000000000000000E+00	  +7.5947613985463474E-04	
  +1.3000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +1.5834851920954142E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +1.5873170607567132E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5000000000000000E+01	  +9.0933793077600583E-04	  +0.0000000000000000E+00	  +1.5719262498497979E-03	  +0.0000000000000000E+00	  -2.5834110401089626E-18	
  +1.6000000000000000E+01	  +1.0053782583437987E-03	  +1.4656728444802578E-03	  +1.6208979203310649E-03	  +0.0000000000000000E+00	  +9.4931370006707573E-04	
  +1.7000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8000000000000000E+01	  +8.5265071304087129E-04	  +1.3191055600322321E-03	  +3.8228724959647985E-03	  +0.0000000000000000E+00	  +7.0438430296083905E-03	
  +1.9000000000000000E+01	  +2.8521634840619941E-03	  +2.7847784045124889E-03	  +5.4712360126157947E-03	  +0.0000000000000000E+00	  +3.7969140910329386E-04	
